"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g1197.t1.CDS6",9.11217993140713,4.62269545365475,1.7710955837192,2.61007677741896,0.00905219037058655,0.0446165078364837
"g549.t1.CDS9",3.64442577820082,4.53615308121769,1.7387580791881,2.60884658740784,0.00908479609259482,0.0447032032523219
"g1073.t1.CDS8",13.739056272148,-2.56742150368691,0.985087833687521,-2.60628688720698,0.00915297624536737,0.0449643734033971
"g2666.t1.CDS4",5.17715140874948,4.15673163440561,1.59992341179572,2.5980816355079,0.00937462036962252,0.0459773391109823
"g2336.t1.CDS6",32.4597131938567,-1.63941205329949,0.631295655902524,-2.59690057736216,0.0094069148072809,0.0460598443770974
"g291.t1.CDS3",7.58206562467179,2.88115698540323,1.11087088836379,2.59360202484637,0.00949763551210565,0.0464276862389795
"g1604.t1.CDS11",171.789545859825,-1.4644455345503,0.564784698205791,-2.59292707327686,0.00951629470954366,0.0464426382791991
"g2364.t1.CDS4",13.9171848812796,2.80238642995964,1.08105398590174,2.59227241794229,0.00953442403683659,0.0464549596688421
"g1467.t1.CDS1",112.63328117395,-1.5312032517635,0.591199857671007,-2.58999259200699,0.00959779973197531,0.0466873362779257
"g1391.t1.CDS1",226.370056656299,1.88909026684789,0.730286147182003,2.58678091339597,0.00968771674050595,0.0468948499780264
"g1798.t1.CDS4",30.9867916994188,1.9997421686112,0.772802617485828,2.58764932126782,0.00966333025033782,0.0468948499780264
"g2290.t1.CDS4",20.8130758195592,4.38639617515542,1.6956549601541,2.58684477575367,0.00968592150106158,0.0468948499780264
"g861.t1.CDS4",5.46796039931279,3.46280033119539,1.3393747468319,2.58538571029964,0.0097270114909396,0.0470086253385182
"g1378.t1.CDS1",114.021490363414,1.24602659319501,0.482194248269169,2.58407601846684,0.00976402708848517,0.0471110350768563
"g2681.t1.CDS1",15.4410066650205,3.50485017358268,1.35790156588255,2.5810782325041,0.00984922592250938,0.0473685711975936
"g2845.t1.CDS4",180.381852778308,-1.70951917654344,0.662186759897466,-2.58162693679974,0.00983358207345533,0.0473685711975936
"g1090.t1.CDS4",11.4257402219261,3.03891860632847,1.18002514595295,2.57529987115177,0.0100153213568129,0.0480122571324188
"g2258.t1.CDS1",63.6816846754965,2.68709560665196,1.04332426879469,2.57551337299596,0.0100091402676614,0.0480122571324188
"g1078.t1.CDS3",216.234651878677,1.41568390738077,0.551478837176899,2.56706842030033,0.0102562373023252,0.0490881325546978
"g241.t1.CDS3",18.9882980439338,-2.35450318537536,0.91761330321415,-2.56589913978816,0.0102908746793827,0.0491748538050119
"g2725.t1.CDS1",12.8116094619904,2.78169278422482,1.08566422883971,2.56220358959208,0.010401032805552,0.0496215940098211
"g446.t1.CDS1",83.2111297691277,1.23814015403112,0.48380007913406,2.5591979154845,0.0104913993140576,0.0499726332127193
"g1378.t1.CDS6",11.2192467827788,3.24046257947064,1.26790169779028,2.55576799456786,0.0105953736723859,0.0503872642535027
"g475.t2.CDS2",6.54615962785744,-3.05734922235263,1.19678389547857,-2.55463767009503,0.010629838461556,0.0503901737261976
"g544.t1.CDS7",52.2126454471206,-1.44293477928745,0.564709389023963,-2.5551811380034,0.0106132551254438,0.0503901737261976
"g279.t1.CDS1",15.1020405108798,2.18059871511857,0.854259487288089,2.55261866864487,0.0106916481119776,0.050602601636498
"g549.t1.CDS14",4.87646622109426,4.06255014896344,1.59353763680616,2.54939077379169,0.0107911308309168,0.0509923753708562
"g2229.t1.CDS4",4.39239321595417,-4.16226841213857,1.63385574850583,-2.54751278743242,0.0108493876768359,0.0511864138097316
"g2898.t1.CDS2",7.94153442295593,-4.31405466785758,1.69410581956712,-2.54650838101715,0.0108806598740339,0.0512527285522134
"g2111.t1.CDS1",10.5630788743142,3.5653956316592,1.40109287853254,2.54472468334396,0.0109363928189338,0.0514338727045273
"g2410.t1.CDS3",4.73236593106027,-4.52610409506787,1.78225411802719,-2.53953914275586,0.0110998623814552,0.0520382524560504
"g2913.t1.CDS4",26.3079831929945,-4.25543481922876,1.67558464213374,-2.53967165383526,0.01109565821048,0.0520382524560504
"g2872.t1.CDS11",10.2953374988877,2.50369471486923,0.987733701943272,2.53478716980442,0.0112515662657779,0.0526125871654544
"g624.t1.CDS21",8.03078077225795,3.71155726808978,1.46435866428957,2.53459576441297,0.0112577151576736,0.0526125871654544
"g519.t1.CDS7",5.9867601620833,2.74705487547612,1.08430702405674,2.53346590451705,0.0112940727016207,0.0526997718381268
"g446.t1.CDS2",21.9200084217666,1.7916443064709,0.708701507515195,2.52806617097888,0.0114692733240432,0.0534335315894781
"g1681.t1.CDS3",18.1238646524934,2.87582609711024,1.13904330857921,2.52477326845228,0.0115772955995957,0.0536847492211781
"g2625.t1.CDS3",6.99863866416533,2.9612996557746,1.17240317892,2.5258372793756,0.0115422928550536,0.0536847492211781
"g2887.t1.CDS1",45.5779487657329,-1.98552349863945,0.786298240294002,-2.52515317584463,0.0115647869976691,0.0536847492211781
"g936.t1.CDS8",101.408738457462,-1.1683926148794,0.463302556178478,-2.52187819665148,0.0116730119693643,0.0540444115595605
"g15.t1.CDS1",7.48849061723132,2.43043197272697,0.966881696909733,2.51368081585878,0.0119478513185109,0.0552108757521394
"g956.t1.CDS11",237.343817998331,2.09566740394575,0.833843600513958,2.5132619626199,0.0119620473161337,0.0552108757521394
"g735.t1.CDS10",22.0691917271393,-2.19899183765222,0.875299639426446,-2.51227321319719,0.0119956178704669,0.0552801151708667
"g1242.t1.CDS10",9.15074907786699,2.40363165521133,0.957495274201997,2.51033265643487,0.0120617476036251,0.0554989530386274
"g2114.t1.CDS7",28.80627866849,2.95425696611356,1.17733268296639,2.50927966993157,0.0120977660461078,0.0555787801223192
"g2380.t1.CDS9",43.7161764255811,-1.36247490464359,0.543346356161777,-2.50756242163503,0.0121567107444005,0.0557635252481977
"g2201.t1.CDS12",4.30239811921656,-4.34530382136131,1.73420718270434,-2.50564284630928,0.0122229014683956,0.0559808887252517
"g144.t1.CDS3",29.6978990334266,3.09567934109041,1.23706830374183,2.50243202556134,0.0123343308497406,0.0563179492939842
"g1623.t1.CDS8",59.6918018858737,-1.3682685057069,0.547920262851253,-2.49720369636767,0.0125177028718732,0.0570676898155688
"g2912.t1.CDS1",5.9702259082713,-2.90466442670012,1.16399871012565,-2.49541893941324,0.012580849646251,0.0572678736955494
"g1463.t1.CDS5",11.9698149361595,3.7778688241075,1.51643403237875,2.49128464769507,0.0127282101635286,0.0578502010027856
"g896.t1.CDS1",20.4501335647361,-1.5927958216401,0.641320534565468,-2.48361893279982,0.0130054897122734,0.0590203397460944
"g1627.t1.CDS6",7.93352858417278,3.03054439515432,1.22202078945075,2.47994503965553,0.01314026351211,0.0594507058898959
"g1734.t1.CDS16",7.08271673243807,2.93601445263245,1.18450178905355,2.47869144628173,0.0131865323605469,0.0595608585336269
"g252.t1.CDS7",5.28573712289162,3.07902393297009,1.2424425160928,2.47820232573248,0.0132046243305992,0.0595608585336269
"g154.t1.CDS1",3.69992566262044,4.55440195957127,1.83926385711074,2.47620913223712,0.0132785772590479,0.0598038192135937
"g2342.t1.CDS10",5.72145447777318,3.80220188932355,1.53901782217123,2.47053792006089,0.0134910014905382,0.0605772419869263
"g2375.t1.CDS3",27.6247735620268,1.50623518375852,0.609572315926209,2.47097045650751,0.0134746950174634,0.0605772419869263
"g1567.t1.CDS2",5.82883822213856,4.29619421695615,1.74028934587222,2.4686666198045,0.0135617499313295,0.0608032071469394
"g2867.t1.CDS2",6.04289180035757,-2.61379618998523,1.05908758349569,-2.4679698173384,0.013588177647147,0.060830082489559
"g299.t1.CDS6",35.6580528378448,2.26876384815932,0.91983045192903,2.4665022161436,0.013643988415352,0.0608967818778154
"g2666.t1.CDS3",6.23536980644062,3.82736970612279,1.55264825838187,2.46505909207767,0.013699065707139,0.0610510757637019
"g1148.t1.CDS1",15.3808092867352,2.31577887318978,0.940379555415021,2.46260019143839,0.0137933628892825,0.0613794339632195
"g1793.t1.CDS11",15.342852775103,2.57230222478099,1.04556735493093,2.46019753069942,0.0138860565171516,0.0616996869426275
"g286.t1.CDS1",84.3209269774853,-1.50811925283906,0.61316837447543,-2.45955159401243,0.013911070095094,0.0617187118824066
"g1038.t1.CDS11",54.3411134512212,1.76245702696663,0.717473658117516,2.45647628595997,0.0140307062057438,0.062064505757057
"g638.t1.CDS2",15.0770833090732,1.81751430511297,0.739817874782959,2.45670504466545,0.014021775838042,0.062064505757057
"g2024.t1.CDS3",3.98398561838423,4.01102719357682,1.63448360055984,2.45400271511012,0.0141275914762875,0.0624003558233054
"g1627.t1.CDS4",8.53559293477231,2.51689736653507,1.02771337016385,2.44902658621032,0.014324287461306,0.0630140287588948
"g1798.t1.CDS11",18.1152995281972,2.74843883555716,1.12256754446293,2.44835052386278,0.0143511963381023,0.0630140287588948
"g312.t1.CDS1",41.6608868738074,1.35613751219413,0.553848391972556,2.44857172441033,0.0143423871307518,0.0630140287588948
"g1658.t1.CDS4",6.92382021347437,-3.24268862348621,1.32507346964431,-2.44717647569885,0.0143980321856821,0.0631265711587271
"g2229.t1.CDS3",7.62984336722139,-4.12300899507105,1.68540650601356,-2.44629944192104,0.0144331072687555,0.0631872946163016
"g2013.t1.CDS8",15.642534745002,2.44217393233538,0.999018569741997,2.44457311035378,0.0145023684040199,0.063397284491582
"g1703.t1.CDS5",15.8983911064463,1.84605865183981,0.756864450586804,2.43908754124804,0.0147244008054234,0.0642735208178084
"g1627.t1.CDS11",10.5856962977484,2.54674049807352,1.04585390757817,2.43508245235788,0.0148883966946612,0.064821076993557
"g2118.t1.CDS2",8.3330223556541,2.61163951851288,1.07255900428042,2.43496116119506,0.0148933881973775,0.064821076993557
"g2666.t1.CDS2",5.03152347187219,4.11584081209968,1.69080950357282,2.43424277152604,0.0149229823715173,0.0648550635328571
"g186.t1.CDS4",20.345349312273,-2.89597378805234,1.19156671703044,-2.43039164040226,0.0150825153037646,0.0653575663163131
"g517.t1.CDS8",9.69894806052013,2.86458580774199,1.17846562885797,2.43077586447557,0.0150665316606276,0.0653575663163131
"g1895.t1.CDS1",101.408548708254,-1.49153119481912,0.615310684201902,-2.42402941004305,0.0153493623704593,0.0663208298648147
"g2943.t1.CDS6",20.479451522183,2.14270456936454,0.883852917155094,2.42427730652447,0.0153388876984559,0.0663208298648147
"g1819.t1.CDS4",9.64012794160809,2.59171696198055,1.0699837036331,2.42220227577341,0.0154267609305119,0.0665586482465708
"g956.t1.CDS5",16.8136077019997,1.85185816344425,0.764827132870162,2.42127676157982,0.0154660972062874,0.0666317965023411
"g956.t1.CDS7",621.330229928457,2.04243420294125,0.844129742990489,2.4195737917083,0.0155387076644748,0.0668478796490486
"g2070.t1.CDS7",630.822131795493,-1.50415114332049,0.621803791946721,-2.41901249687035,0.0155627055416971,0.066854508510292
"g2283.t1.CDS1",21.4360051874011,-2.11915445193882,0.877049010892141,-2.41623264563425,0.0156820380103604,0.0672700679493412
"g1073.t1.CDS6",5.62133687281203,2.69061480351173,1.11606416194104,2.41080656046894,0.015917288137357,0.0680829982541838
"g2418.t1.CDS2",71.2006356013944,-2.07290361909983,0.859776841940115,-2.41097866095376,0.0159097792628894,0.0680829982541838
"g1614.t1.CDS4",30.4166509004271,3.81349089731174,1.5829332999631,2.40912923962155,0.0159906342596296,0.0682251677935604
"g3030.t1.CDS7",73.1359486375365,-1.51613369211099,0.629362639719327,-2.4089985589026,0.0159963611420575,0.0682251677935604
"g1779.t1.CDS9",45.5176891634325,-1.67857659530534,0.698356777085405,-2.40360894371339,0.0162341290072321,0.0691402032253648
"g1050.t1.CDS12",3.91452329110621,-4.28476502921416,1.78349145600853,-2.40245896036055,0.0162852617764823,0.069258891869411
"g517.t1.CDS1",6.57411263864655,3.22579265340237,1.34353098432344,2.40098121371334,0.0163511759216112,0.0694400152904942
"g2932.t1.CDS16",23.1509598398093,1.78665783141767,0.745972587592794,2.39507169718274,0.0166171155763215,0.0704688790181042
"g2548.t2.CDS1",16.3488437120135,2.135340825637,0.893463418327782,2.38995887445905,0.0168502595135663,0.0713559353796401
"g622.t1.CDS4",13.8589476077184,2.51752481829135,1.05483013095866,2.38666373324333,0.0170020345858195,0.0718963877300919
"g521.t1.CDS1",30.6664980606092,2.76284443052836,1.15817988455752,2.38550545331212,0.0170556695103147,0.0720208909676693
"g2923.t1.CDS8",6.20894125722981,3.01701841042625,1.26625030617251,2.38263982699106,0.0171890027144755,0.0724811063470162
"g2945.t1.CDS1",25.2641659161089,2.63233222629302,1.10512127771092,2.38193968334904,0.0172217179870782,0.0725163429243731
"g446.t1.CDS4",131.190059605524,1.48724172783265,0.625457010664249,2.37784804147157,0.0174140005761526,0.07322242897628
"g1347.t1.CDS3",60.1829811328861,-1.16584363082464,0.491030061873687,-2.37428157937211,0.0175831357926582,0.0737417128321281
"g2353.t1.CDS1",13.9061027728797,3.20551178496276,1.35014417228525,2.37419962309442,0.0175870393385324,0.0737417128321281
"g2022.t1.CDS3",12.6582037304723,-2.89189599125675,1.21904554379632,-2.37226246875969,0.0176795266914899,0.0740252474832142
"g1113.t1.CDS3",6.56348729096144,3.30468108090237,1.39549454139832,2.36810749369968,0.0178793403552931,0.074756736288915
"g1905.t1.CDS3",293.358787971354,1.59555216540665,0.674056546901865,2.36708948639429,0.017928597277713,0.0748575513264398
"g1027.t1.CDS1",11.7693697477016,-2.38135878602826,1.00729017456331,-2.36412391003482,0.0180727667482702,0.075353818780953
"g1452.t1.CDS4",15.1836823368957,-4.02739122109879,1.70496301250998,-2.36215753159937,0.018168919791751,0.0756487751329271
"g1604.t1.CDS10",126.25733171066,-1.60748519168238,0.681358839950774,-2.35923436731006,0.018312686163243,0.0761408752904671
"g2343.t1.CDS9",6.2135705229545,3.26515607146122,1.38439589418392,2.35854215198029,0.0183468760162771,0.0761766386338311
"g1431.t1.CDS21",6.89063143481453,2.64833566132943,1.12619875377947,2.35157040659273,0.0186943513574833,0.0772956930873194
"g2322.t1.CDS6",11.919934695053,-1.96450588039266,0.835454640052989,-2.35142135337002,0.018701842682273,0.0772956930873194
"g2805.t1.CDS10",68.3933249672365,-1.5038847461368,0.639394303236983,-2.35204589487781,0.0186704711459725,0.0772956930873194
"g2806.t1.CDS1",13.0164704669565,-1.99330723555497,0.848021160571476,-2.3505395009385,0.0187462178061957,0.0772956930873194
"g463.t1.CDS8",6.16822809873717,2.97931791604645,1.26737079321012,2.3507863144772,0.0187337887900167,0.0772956930873194
"g1332.t1.CDS1",29.1886201099559,3.74821465983611,1.59527757633797,2.34956894990044,0.0187951627164125,0.0773471587249987
"g1844.t1.CDS4",63.922731280521,1.85390073125527,0.789141734101529,2.34926205413026,0.0188106627198183,0.0773471587249987
"g2530.t1.CDS6",41.5076744899693,-2.68842040983741,1.14669938013982,-2.34448579671301,0.0190533362087681,0.0782369405427624
"g1766.t1.CDS6",4.13993390505673,-2.64403283447152,1.12844441146054,-2.34307760986593,0.0191254042661579,0.0783306926691262
"g2799.t1.CDS2",61.0739006024843,1.46685694241666,0.626107046597841,2.34282132805773,0.0191385458324321,0.0783306926691262
"g2806.t1.CDS2",130.286492024185,-1.66928151020112,0.71260724894012,-2.34249863818238,0.0191551038841531,0.0783306926691262
"g1090.t1.CDS3",13.8607127834925,2.84877847555867,1.21767110586877,2.33953032294888,0.019308004127193,0.0787396277899362
"g1895.t1.CDS5",40.3681137620258,-1.77841064275049,0.760418456310458,-2.33872629996294,0.0193496031217349,0.0788013248883788
"g569.t1.CDS1",18.0108048132818,3.47728080450295,1.4873178392206,2.33795407599302,0.019389630591616,0.0788564621191817
"g1005.t1.CDS1",12.805751647485,3.02557939048371,1.29473625004725,2.33683067912349,0.0194479899431561,0.078985901856447
"g1627.t1.CDS5",9.34978210134925,3.01721204353882,1.29242338393097,2.33453841910677,0.0195675467922708,0.0792552201368575
"g1798.t1.CDS10",13.6661031157377,2.50184538433225,1.07149471298052,2.33491155301458,0.0195480416985036,0.0792552201368575
"g1791.t1.CDS5",689.731593239663,-1.17961654642952,0.505850575405132,-2.3319466336176,0.0197034987869354,0.0796974400661775
"g1182.t1.CDS1",29.8258511486289,-2.08045406848099,0.89324014083779,-2.32910946716936,0.0198532672827093,0.0801942696073616
"g285.t1.CDS1",21.710904118165,-1.37853704503498,0.59292353470218,-2.32498284239536,0.0200728776641118,0.0809714861870745
"g640.t1.CDS3",4.46203753177265,3.23998892946151,1.39416973519762,2.32395586252076,0.0201278597581365,0.0810834079837244
"g1779.t1.CDS10",33.9512366651119,-1.91949799566579,0.826373157436262,-2.32279809477457,0.0201900014837874,0.081223830293561
"g534.t1.CDS9",10.6085071979718,2.76908520443876,1.19457049995402,2.31805925606346,0.0204461008498737,0.082054404255817
"g657.t1.CDS1",5.71303893590025,-2.49945298542065,1.07829935188375,-2.31795834900039,0.0204515848027599,0.082054404255817
"g113.t1.CDS10",63.029622257493,-2.06696826459567,0.892272045340278,-2.31652249489382,0.0205297576670616,0.0822571851612953
"g2287.t1.CDS11",29.7710979635551,-1.6940977040733,0.731806226422219,-2.31495393576479,0.0206154531467423,0.0824895215293708
"g519.t1.CDS2",6.18388354068515,-2.6440144331721,1.14262632167947,-2.3139799801617,0.0206688203235451,0.0825920511452265
"g758.t1.CDS1",7.6419760959004,-4.85430191042752,2.1036600750568,-2.30755052490904,0.0210241489927122,0.0838993184333836
"g1174.t1.CDS2",204.744710217483,2.67366049234741,1.15975026525759,2.30537605589904,0.0211455213100133,0.0841580440373122
"g257.t1.CDS2",1272.56444378299,-4.35911779231725,1.89059901962956,-2.30568076416933,0.0211284767197406,0.0841580440373122
"g1769.t1.CDS2",49.6604228464168,1.527410773534,0.663110654739517,2.30340255071606,0.0212562043739754,0.0844856080391519
"g1944.t1.CDS1",16.7081413036579,2.51244258214516,1.09169040029625,2.30142408641072,0.0213676717574808,0.0847081979436834
